sessionId,sensor,t,recvAt,x,y,z,gx,gy,gz,vVert,phase,repIndex
3,left,684.048,1789025926434,8.798723220825195,4.484309673309326,-0.08853759616613388,-1.4700000286102295,-0.9100000262260437,0.7699999809265137,undefined,undefined,undefined
3,left,684.0576153846154,1789025926434,8.791543960571289,4.467559337615967,-0.05264397710561752,-1.4700000286102295,-0.9100000262260437,0.7699999809265137,undefined,undefined,undefined
3,left,684.0672307692307,1789025926434,8.822651863098145,4.46277379989624,-0.04546525329351425,-1.4700000286102295,-0.9100000262260437,0.7699999809265137,undefined,undefined,undefined
3,left,684.0768461538462,1789025926434,8.865724563598633,4.515417575836182,-0.06221561133861542,-1.4700000286102295,-0.9100000262260437,0.7699999809265137,undefined,undefined,undefined
3,left,684.0864615384615,1789025926434,8.872902870178223,4.524989128112793,-0.0909305065870285,-1.4700000286102295,-0.9100000262260437,0.7699999809265137,undefined,undefined,undefined
3,left,684.0960769230769,1789025926434,8.848974227905273,4.481916904449463,-0.08853759616613388,-1.4700000286102295,-0.9100000262260437,0.7699999809265137,undefined,undefined,undefined
3,left,684.1056923076923,1789025926434,8.805901527404785,4.450809001922607,-0.09810923039913177,-1.4700000286102295,-0.9100000262260437,0.7699999809265137,undefined,undefined,undefined
3,left,684.1153076923077,1789025926434,8.82983112335205,4.455595016479492,-0.10289505124092102,-1.4700000286102295,-0.9100000262260437,0.7699999809265137,undefined,undefined,undefined
3,right,546.771,1789025926439,4.656599044799805,-8.736507415771484,0.30868515372276306,-0.49000000953674316,-0.9800000190734863,0.21000000834465027,undefined,undefined,undefined
3,right,546.7806153846153,1789025926439,4.642241477966309,-8.7843656539917,0.3110780417919159,-0.49000000953674316,-0.9800000190734863,0.21000000834465027,undefined,undefined,undefined
3,right,546.7902307692307,1789025926439,4.64463472366333,-8.851366996765137,0.31586387753486633,-0.49000000953674316,-0.9800000190734863,0.21000000834465027,undefined,undefined,undefined
3,right,546.7998461538461,1789025926439,4.642241477966309,-8.877689361572266,0.3206496834754944,-0.49000000953674316,-0.9800000190734863,0.21000000834465027,undefined,undefined,undefined
3,right,546.8094615384615,1789025926439,4.623098373413086,-8.856152534484863,0.3110780417919159,-0.49000000953674316,-0.9800000190734863,0.21000000834465027,undefined,undefined,undefined
3,right,546.8190769230769,1789025926439,4.6685638427734375,-8.791543960571289,0.31586387753486633,-0.49000000953674316,-0.9800000190734863,0.21000000834465027,undefined,undefined,undefined
3,right,546.8286923076922,1789025926439,4.64463472366333,-8.805901527404785,0.30868515372276306,-0.49000000953674316,-0.9800000190734863,0.21000000834465027,undefined,undefined,undefined
3,right,546.8383076923077,1789025926439,4.663777828216553,-8.817866325378418,0.30629223585128784,-0.49000000953674316,-0.9800000190734863,0.21000000834465027,undefined,undefined,undefined
3,left,684.128,1789025926509,8.875295639038086,4.46995210647583,-0.0909305065870285,-1.4700000286102295,-0.8400000333786011,0.7699999809265137,undefined,undefined,undefined
3,left,684.1376153846154,1789025926509,8.856152534484863,4.513024806976318,-0.08614469319581985,-1.4700000286102295,-0.8400000333786011,0.7699999809265137,undefined,undefined,undefined
3,left,684.1472307692308,1789025926509,8.865724563598633,4.474738121032715,-0.09810923039913177,-1.4700000286102295,-0.8400000333786011,0.7699999809265137,undefined,undefined,undefined
3,left,684.1568461538462,1789025926509,8.803508758544922,4.405344009399414,-0.059822700917720795,-1.4700000286102295,-0.8400000333786011,0.7699999809265137,undefined,undefined,undefined
3,left,684.1664615384616,1789025926509,8.84658145904541,4.448416233062744,-0.11964540183544159,-1.4700000286102295,-0.8400000333786011,0.7699999809265137,undefined,undefined,undefined
3,left,684.176076923077,1789025926509,8.865724563598633,4.4938812255859375,-0.12203831225633621,-1.4700000286102295,-0.8400000333786011,0.7699999809265137,undefined,undefined,undefined
