sessionId,sensor,repIndex,startT,endT,duration,peakVelocity,meanVelocity,medianVelocity,sampleCount,truncated
3,left,1,686.0886923076922,687.5754615384616,1.4867692307693687,0.5295094496684151,0.23307735140113758,0.18373600568983706,151,false
3,left,2,687.7056153846154,688.1998461538462,0.4942307692308532,0.40567843141690396,0.32410751322507325,0.3555481816273045,51,false
3,right,1,550.4360769230769,551.5370769230769,1.100999999999999,0.47610464707664546,0.3627808259392643,0.36456615960074445,113,false
3,right,2,556.4226923076923,556.6192307692307,0.19653846153846644,0.40347282567007536,0.2404703745519377,0.26519921823244885,21,false
3,left,3,694.4734615384615,694.7712307692307,0.29776923076917683,0.9093967003117636,0.24566448829102877,0.2025814840005096,31,false
3,right,3,557.5034615384616,558.7903076923077,1.2868461538461133,2.175409675042288,1.7356655203331126,1.8371030535892268,132,false
3,right,4,563.048,564.306,1.2580000000000382,1.5437862308857861,0.7600113201588892,0.6278118003076384,129,false
3,left,4,700.1120769230769,701.7076923076922,1.5956153846153711,2.1249761618315164,1.094629379693353,0.9592141722307903,162,false
3,right,5,564.9830769230769,565.8192307692307,0.8361538461538203,1.7712385969266078,1.1509875544680555,1.2711563627747617,86,false
3,left,5,702.0236923076923,704.5232307692307,2.4995384615384637,2.426127065933271,1.2766821945947824,1.3782435057092988,253,true
3,right,6,566.3980769230769,567.452,1.0539230769230699,1.838059234204579,1.1840263689688015,1.3917295765324367,108,false
3,right,7,567.9422307692307,568.9343076923077,0.9920769230769793,2.184104019141798,1.3300181277755283,1.5331997812583757,102,false
3,left,6,704.5424615384616,707.041,2.4985384615384874,2.7512905990176946,1.2664125823363235,1.0073606298733524,253,true
3,right,8,569.3572307692307,570.3706153846153,1.0133846153846662,2.218742683499638,1.383856268775285,1.6131259412115249,104,false
3,right,9,570.7134615384615,571.8742307692307,1.1607692307692332,2.3722841064976907,1.3789565311677723,1.5124023020764907,119,false
3,left,7,707.0602307692308,709.5566923076923,2.496461538461517,2.9301623859793824,1.6242642048932727,1.403867323820116,253,true
3,right,10,572.1476923076923,573.3373076923077,1.189615384615422,2.449083494202262,1.3578961265674452,1.4297030541244042,122,false
3,left,8,709.578,712.0744615384615,2.496461538461517,3.3093134139066396,2.1608166643212217,2.20941571579148,253,true
3,left,9,712.0936923076922,712.243076923077,0.14938461538474712,2.083945895140964,2.074207753854134,2.0775659596025053,16,false
3,right,11,573.4943076923078,574.9604615384616,1.4661538461538157,2.614567819163177,1.6060041527467457,1.4167408566444881,150,false
3,left,10,713.4214615384616,714.0853076923078,0.6638461538461797,1.5850354308497694,1.0583226368541265,1.1578020879981812,68,false
3,right,12,576.1298461538462,576.7973076923078,0.6674615384615663,1.565978719592374,1.0637697164445314,1.1904574890539703,69,false
3,left,11,714.7096923076923,715.4140769230769,0.7043846153845834,1.7838052549463475,1.2009319639727423,1.35984642136464,72,false
