sessionId,sensor,t,recvAt,x,y,z,gx,gy,gz,vVert,phase,repIndex
8,right,717.468,1789461439863,9.624276161193848,2.158403158187866,0.1914326548576355,-0.07000000029802322,-3.640000104904175,0.49000000953674316,undefined,undefined,undefined
8,right,717.4776153846153,1789461439863,9.655384063720703,2.1966896057128906,0.22971917688846588,-0.07000000029802322,-3.640000104904175,0.49000000953674316,undefined,undefined,undefined
8,right,717.4872307692307,1789461439863,9.674527168273926,2.1895108222961426,0.23929080367088318,-0.07000000029802322,-3.640000104904175,0.49000000953674316,undefined,undefined,undefined
8,right,717.4968461538461,1789461439863,9.655384063720703,2.2325832843780518,0.2512553632259369,-0.07000000029802322,-3.640000104904175,0.49000000953674316,undefined,undefined,undefined
8,right,717.5064615384615,1789461439863,9.626668930053711,2.234976053237915,0.2225404530763626,-0.07000000029802322,-3.640000104904175,0.49000000953674316,undefined,undefined,undefined
8,right,717.5160769230769,1789461439863,9.547703742980957,2.2947988510131836,0.20339718461036682,-0.07000000029802322,-3.640000104904175,0.49000000953674316,undefined,undefined,undefined
8,right,717.5256923076922,1789461439863,9.509416580200195,2.376157760620117,0.21775463223457336,-0.07000000029802322,-3.640000104904175,0.49000000953674316,undefined,undefined,undefined
8,right,717.5353076923077,1789461439863,9.492666244506836,2.4479448795318604,0.20339718461036682,-0.07000000029802322,-3.640000104904175,0.49000000953674316,undefined,undefined,undefined
8,left,815.918,1789461439890,-9.664956092834473,2.0555081367492676,-0.01914326474070549,0.3499999940395355,-2.7300000190734863,-1.3300000429153442,undefined,undefined,undefined
8,left,815.9276153846154,1789461439890,-9.56684684753418,2.1177237033843994,-0.014357448555529118,0.3499999940395355,-2.7300000190734863,-1.3300000429153442,undefined,undefined,undefined
8,left,815.9372307692307,1789461439890,-9.597954750061035,2.1607959270477295,-0.016750356182456017,0.3499999940395355,-2.7300000190734863,-1.3300000429153442,undefined,undefined,undefined
8,left,815.9468461538462,1789461439890,-9.667348861694336,2.184725046157837,-0.011964540928602219,0.3499999940395355,-2.7300000190734863,-1.3300000429153442,undefined,undefined,undefined
8,left,815.9564615384616,1789461439890,-9.784601211547852,2.184725046157837,-0.0047858161851763725,0.3499999940395355,-2.7300000190734863,-1.3300000429153442,undefined,undefined,undefined
8,left,815.9660769230769,1789461439890,-9.796566009521484,2.1129379272460938,0.09332341700792313,0.3499999940395355,-2.7300000190734863,-1.3300000429153442,undefined,undefined,undefined
8,left,815.9756923076923,1789461439890,-9.751100540161133,2.10097336769104,0.08614469319581985,0.3499999940395355,-2.7300000190734863,-1.3300000429153442,undefined,undefined,undefined
8,left,815.9853076923077,1789461439890,-9.734350204467773,2.0674726963043213,0.10289505124092102,0.3499999940395355,-2.7300000190734863,-1.3300000429153442,undefined,undefined,undefined
8,right,717.544,1789461439922,9.521381378173828,2.5460541248321533,0.15793193876743317,-0.42000001668930054,-3.5,0.14000000059604645,undefined,undefined,undefined
8,right,717.5536153846153,1789461439922,9.602740287780762,2.5556259155273438,0.1411815732717514,-0.42000001668930054,-3.5,0.14000000059604645,undefined,undefined,undefined
8,right,717.5632307692307,1789461439922,9.65299129486084,2.488624334335327,0.08375178277492523,-0.42000001668930054,-3.5,0.14000000059604645,undefined,undefined,undefined
8,right,717.5728461538462,1789461439922,9.609918594360352,2.4120514392852783,0.07896596938371658,-0.42000001668930054,-3.5,0.14000000059604645,undefined,undefined,undefined
8,right,717.5824615384615,1789461439922,9.511809349060059,2.3498356342315674,0.0502510704100132,-0.42000001668930054,-3.5,0.14000000059604645,undefined,undefined,undefined
8,right,717.5920769230769,1789461439922,9.451987266540527,2.2445478439331055,0.06460852175951004,-0.42000001668930054,-3.5,0.14000000059604645,undefined,undefined,undefined
8,right,717.6016923076922,1789461439922,9.485487937927246,2.249333620071411,0.08614469319581985,-0.42000001668930054,-3.5,0.14000000059604645,undefined,undefined,undefined
8,right,717.6113076923077,1789461439922,9.590775489807129,2.261298179626465,0.047858163714408875,-0.42000001668930054,-3.5,0.14000000059604645,undefined,undefined,undefined
8,left,815.998,1789461439979,-9.626668930053711,2.0555081367492676,0.1411815732717514,0.42000001668930054,-2.6600000858306885,-1.5399999618530273,undefined,undefined,undefined
8,left,816.0076153846154,1789461439979,-9.617097854614258,2.065079689025879,0.13639576733112335,0.42000001668930054,-2.6600000858306885,-1.5399999618530273,undefined,undefined,undefined
8,left,816.0172307692308,1789461439979,-9.657776832580566,2.045936346054077,0.1507532149553299,0.42000001668930054,-2.6600000858306885,-1.5399999618530273,undefined,undefined,undefined
8,left,816.0268461538462,1789461439979,-9.734350204467773,2.0004711151123047,0.15314611792564392,0.42000001668930054,-2.6600000858306885,-1.5399999618530273,undefined,undefined,undefined
8,left,816.0364615384616,1789461439979,-9.741528511047363,1.9980782270431519,0.19621846079826355,0.42000001668930054,-2.6600000858306885,-1.5399999618530273,undefined,undefined,undefined
8,left,816.046076923077,1789461439979,-9.760672569274902,2.043543577194214,0.14357449114322662,0.42000001668930054,-2.6600000858306885,-1.5399999618530273,undefined,undefined,undefined
8,left,816.0556923076923,1789461439979,-9.75588607788086,1.9980782270431519,0.1507532149553299,0.42000001668930054,-2.6600000858306885,-1.5399999618530273,undefined,undefined,undefined
8,left,816.0653076923078,1789461439979,-9.679313659667969,2.050722122192383,0.12203831225633621,0.42000001668930054,-2.6600000858306885,-1.5399999618530273,undefined,undefined,undefined
8,right,717.62,1789461440027,9.655384063720703,2.2397620677948,0.03350071236491203,-0.21000000834465027,-3.430000066757202,0.6299999952316284,undefined,undefined,undefined
8,right,717.6296153846154,1789461440027,9.64581298828125,2.2397620677948,0.03110780566930771,-0.21000000834465027,-3.430000066757202,0.6299999952316284,undefined,undefined,undefined
8,right,717.6392307692307,1789461440027,9.629061698913574,2.254119396209717,0.10289505124092102,-0.21000000834465027,-3.430000066757202,0.6299999952316284,undefined,undefined,undefined
8,right,717.6488461538462,1789461440027,9.56684684753418,2.278048515319824,0.059822700917720795,-0.21000000834465027,-3.430000066757202,0.6299999952316284,undefined,undefined,undefined
8,right,717.6584615384616,1789461440027,9.518988609313965,2.3426570892333984,0.11246667802333832,-0.21000000834465027,-3.430000066757202,0.6299999952316284,undefined,undefined,undefined
8,right,717.6680769230769,1789461440027,9.538131713867188,2.3713719844818115,0.07896596938371658,-0.21000000834465027,-3.430000066757202,0.6299999952316284,undefined,undefined,undefined
8,right,717.6776923076923,1789461440027,9.559667587280273,2.3713719844818115,0.16750356554985046,-0.21000000834465027,-3.430000066757202,0.6299999952316284,undefined,undefined,undefined
8,right,717.6873076923077,1789461440027,9.588382720947266,2.390515089035034,0.19621846079826355,-0.21000000834465027,-3.430000066757202,0.6299999952316284,undefined,undefined,undefined
8,left,816.077,1789461440055,-9.605133056640625,2.043543577194214,0.11246667802333832,0.3499999940395355,-2.5899999141693115,-1.5399999618530273,undefined,undefined,undefined
8,left,816.0866153846154,1789461440055,-9.609918594360352,2.043543577194214,0.05264397710561752,0.3499999940395355,-2.5899999141693115,-1.5399999618530273,undefined,undefined,undefined
8,left,816.0962307692307,1789461440055,-9.681706428527832,2.1272952556610107,0.014357448555529118,0.3499999940395355,-2.5899999141693115,-1.5399999618530273,undefined,undefined,undefined
8,left,816.1058461538462,1789461440055,-9.779815673828125,2.1464385986328125,0.011964540928602219,0.3499999940395355,-2.5899999141693115,-1.5399999618530273,undefined,undefined,undefined
8,left,816.1154615384615,1789461440055,-9.798958778381348,2.1799392700195312,-0.009571632370352745,0.3499999940395355,-2.5899999141693115,-1.5399999618530273,undefined,undefined,undefined
8,left,816.1250769230769,1789461440055,-9.719992637634277,2.184725046157837,-0.06700142472982407,0.3499999940395355,-2.5899999141693115,-1.5399999618530273,undefined,undefined,undefined
8,left,816.1346923076923,1789461440055,-9.648205757141113,2.134474039077759,-0.040679436177015305,0.3499999940395355,-2.5899999141693115,-1.5399999618530273,undefined,undefined,undefined
8,left,816.1443076923077,1789461440055,-9.56684684753418,2.1249024868011475,-0.016750356182456017,0.3499999940395355,-2.5899999141693115,-1.5399999618530273,undefined,undefined,undefined
8,right,717.696,1789461440117,9.614705085754395,2.395301103591919,0.1914326548576355,-0.07000000029802322,-3.640000104904175,0.3499999940395355,undefined,undefined,undefined
8,right,717.7056153846154,1789461440117,9.588382720947266,2.452730894088745,0.23929080367088318,-0.07000000029802322,-3.640000104904175,0.3499999940395355,undefined,undefined,undefined
