sessionId,sensor,t,recvAt,x,y,z
3,right,1176.468,1788777551829,-8.66472053527832,-4.91264009475708,0.04546525329351425
3,right,1176.4776153846155,1788777551829,-8.636005401611328,-4.90546178817749,0.05264397710561752
3,right,1176.4872307692308,1788777551829,-8.667113304138184,-4.929390907287598,0.06460852175951004
3,right,1176.4968461538463,1788777551829,-8.662327766418457,-4.953319549560547,0.055036887526512146
3,right,1176.5064615384615,1788777551829,-8.643183708190918,-4.9365692138671875,0.014357448555529118
3,right,1176.516076923077,1788777551829,-8.633612632751465,-4.9437479972839355,0.06700142472982407
3,right,1176.5256923076925,1788777551829,-8.636005401611328,-4.941355228424072,0.01914326474070549
3,right,1176.5353076923077,1788777551829,-8.662327766418457,-4.972463130950928,0.06460852175951004
3,left,916.464,1788777551874,-3.921976327896118,9.014084815979004,0.08853759616613388
3,left,916.4736153846154,1788777551874,-3.926762104034424,8.990156173706055,0.12203831225633621
3,left,916.4832307692308,1788777551874,-3.878904104232788,8.963833808898926,0.07418014854192734
3,left,916.4928461538462,1788777551874,-3.9459054470062256,8.999727249145508,0.1411815732717514
3,left,916.5024615384616,1788777551874,-3.9459054470062256,8.968619346618652,0.11246667802333832
3,left,916.512076923077,1788777551874,-3.977013349533081,8.954261779785156,0.0502510704100132
3,left,916.5216923076923,1788777551874,-3.907618999481201,8.93990421295166,0.07418014854192734
3,left,916.5313076923078,1788777551874,-3.9530842304229736,9.016477584838867,0.09810923039913177
3,right,1176.544,1788777551902,-8.714971542358398,-4.926997661590576,0.035893622785806656
3,right,1176.5536153846156,1788777551902,-8.67189884185791,-4.96528434753418,0.014357448555529118
3,right,1176.5632307692308,1788777551902,-8.722149848937988,-4.960498332977295,0.047858163714408875
3,right,1176.5728461538463,1788777551902,-8.705399513244629,-4.953319549560547,0.011964540928602219
3,right,1176.5824615384615,1788777551902,-8.643183708190918,-4.953319549560547,0.04546525329351425
3,right,1176.592076923077,1788777551902,-8.726935386657715,-4.9365692138671875,0.06221561133861542
3,right,1176.6016923076925,1788777551902,-8.755650520324707,-4.950926780700684,0.021536173298954964
3,right,1176.6113076923077,1788777551902,-8.717364311218262,-4.972463130950928,0.047858163714408875
3,left,916.544,1788777551904,-3.962655782699585,8.963833808898926,0.06460852175951004
3,left,916.5536153846153,1788777551904,-4.000942230224609,9.030835151672363,0.08614469319581985
3,left,916.5632307692307,1788777551904,-3.991370677947998,9.004512786865234,0.12203831225633621
3,left,916.5728461538462,1788777551904,-3.9961564540863037,9.071514129638672,0.08135887235403061
3,left,916.5824615384615,1788777551904,-3.9674415588378906,9.071514129638672,0.10768086463212967
3,left,916.5920769230769,1788777551904,-4.008121013641357,9.057157516479492,0.10528795421123505
3,left,916.6016923076922,1788777551904,-3.9674415588378906,9.081086158752441,0.09332341700792313
3,left,916.6113076923077,1788777551904,-3.926762104034424,9.064335823059082,0.059822700917720795
3,right,1176.619,1788777551977,-8.659934043884277,-4.9437479972839355,0.009571632370352745
3,right,1176.6286153846154,1788777551977,-8.621647834777832,-4.984427452087402,0.028714897111058235
3,right,1176.6382307692306,1788777551977,-8.66472053527832,-4.9365692138671875,0.035893622785806656
3,right,1176.647846153846,1788777551977,-8.640790939331055,-4.946141242980957,0.035893622785806656
3,right,1176.6574615384613,1788777551977,-8.638398170471191,-4.938962459564209,0.04546525329351425
3,right,1176.6670769230768,1788777551977,-8.650362968444824,-4.929390907287598,0
3,right,1176.6766923076923,1788777551977,-8.638398170471191,-4.946141242980957,0.02632198855280876
3,right,1176.6863076923075,1788777551977,-8.68147087097168,-4.953319549560547,0.021536173298954964
3,left,916.624,1788777551980,-3.9650487899780273,9.026049613952637,0.09332341700792313
3,left,916.6336153846154,1788777551980,-3.9794061183929443,8.982976913452148,0.08135887235403061
3,left,916.6432307692307,1788777551980,-3.9865849018096924,8.971012115478516,0.05264397710561752
3,left,916.6528461538462,1788777551980,-3.9889779090881348,8.997334480285645,0.08375178277492523
3,left,916.6624615384616,1788777551980,-3.9387266635894775,9.014084815979004,0.07657305896282196
3,left,916.6720769230769,1788777551980,-3.9363338947296143,8.961441040039062,0.0909305065870285
3,left,916.6816923076923,1788777551980,-3.948298454284668,9.026049613952637,0.059822700917720795
3,left,916.6913076923078,1788777551980,-3.9961564540863037,9.014084815979004,0.05742979422211647
3,right,1176.694,1788777552053,-8.68147087097168,-4.9437479972839355,0.059822700917720795
3,right,1176.7036153846154,1788777552053,-8.595325469970703,-4.91264009475708,0.047858163714408875
3,right,1176.7132307692307,1788777552053,-8.65514850616455,-4.998785018920898,0.02632198855280876
3,right,1176.7228461538461,1788777552053,-8.669506072998047,-4.953319549560547,0.009571632370352745
3,right,1176.7324615384614,1788777552053,-8.738900184631348,-4.90546178817749,0.03350071236491203
3,right,1176.7420769230769,1788777552053,-8.652755737304688,-4.953319549560547,-0.016750356182456017
3,right,1176.7516923076923,1788777552053,-8.626433372497559,-4.984427452087402,0.023929081857204437
3,right,1176.7613076923076,1788777552053,-8.68147087097168,-4.950926780700684,0.009571632370352745
3,left,916.703,1788777552117,-4.000942230224609,9.021263122558594,0.04546525329351425
3,left,916.7126153846153,1788777552117,-3.962655782699585,9.038013458251953,0.08135887235403061
3,left,916.7222307692307,1788777552117,-4.000942230224609,9.009299278259277,0.03828652948141098
3,left,916.7318461538462,1788777552117,-3.929155111312866,9.071514129638672,0.06460852175951004
3,left,916.7414615384615,1788777552117,-3.900440216064453,9.069121360778809,0.06700142472982407
