x,y,z,gx,gy,gz,t
-0.17121257737225892,9.234854240418965,2.7718489718441437,-0.9050999563218626,-4.168499817832688,0.22260000706339678,0.6
-0.1531461179256439,9.240160588582334,2.8260245323181152,0.5600000023841858,-3.849999904632568,0.3499999940395355,0.6333333333333333
-0.15462014921498365,9.233249318440809,2.7809867115021802,0.5600000023841858,-3.849999904632568,0.3499999940395355,0.6666666666666666
-0.15037034356569182,9.174103302003,2.7491450729380578,1.190000057220459,-3.640000104904175,0.4900000095367431,0.7
-0.1553922596770821,9.22041103362961,2.7669101206462856,1.190000057220459,-3.640000104904175,0.4900000095367431,0.7333333333333333
-0.15853813638472314,9.206251551310139,2.775582011540482,0.2800000011920929,-3.569999933242798,0.4200000166893005,0.7666666666666666
-0.14855173885916464,9.176802635192873,2.8024781990033882,0.2800000011920929,-3.569999933242798,0.4200000166893005,0.8
-0.13356521496868287,9.236787644107116,2.786107340394319,1.4446017967682212,-3.4729498783004944,0.5170501542693121,0.8333333333333334
-0.15811698084936246,9.240562032062622,2.752367599488177,1.9600000381469729,-3.430000066757202,0.5600000023841858,0.8666666666666667
-0.18088470828574366,9.183100761411927,2.7524377231602606,1.9600000381469729,-3.430000066757202,0.5600000023841858,0.9
-0.1357002253931644,9.099221140544696,2.756553529103457,1.2599999904632568,-3.009999990463257,0.6299999952316284,0.9333333333333333
-0.16195839917616603,9.152490748086977,2.713187626521695,1.2599999904632568,-3.009999990463257,0.6299999952316284,0.9666666666666667
-0.1957781674860893,9.213902420043603,2.681033311843821,5.460000038146973,-3.0799999237060547,0.6299999952316284,1.0
-0.20252935846635028,9.335430330910128,2.5823689950314166,5.460000038146973,-3.0799999237060547,0.6299999952316284,1.0333333333333332
-0.17340607368976257,9.43941602579801,2.582515834808374,4.619999885559082,-3.0799999237060547,0.4900000095367431,1.0666666666666667
-0.15038949143886116,9.319075683593763,2.5493852272033513,4.619999885559082,-3.0799999237060547,0.4900000095367431,1.1
-0.11028553185023382,9.264810767497549,2.5749808630759383,2.0128612392267073,-3.0799999237060547,0.44126844072163485,1.1333333333333333
-0.11296440627256282,9.238520393370795,2.57930604044557,-2.870000123977661,-3.0799999237060547,0.3499999940395355,1.1666666666666667
-0.1417750178578413,9.239994064330801,2.5798611679072803,-2.870000123977661,-3.0799999237060547,0.3499999940395355,1.2
-0.166163537105169,9.206698379515949,2.6378781700132645,-7.980000019073486,-3.3600001335144043,0.1400000005960464,1.2333333333333334
-0.14501023093915916,9.066154327392352,2.686119092304747,-7.980000019073486,-3.3600001335144043,0.1400000005960464,1.2666666666666666
-0.15090636074532587,9.161162361147518,2.6153528861983895,-1.9600000381469729,-3.0799999237060547,0.4900000095367431,1.3
-0.14612691982921358,9.142644167578451,2.622097655613148,-1.9600000381469729,-3.0799999237060547,0.4900000095367431,1.3333333333333333
-0.13446166680588711,9.220065763919775,2.702793239493194,-2.565840626907724,-3.1473157230050037,0.35536872619291104,1.3666666666666667
-0.12833644842927722,9.22802989196734,2.842238828660361,-2.5899999141693115,-3.150000095367432,0.3499999940395355,1.4
-0.16680803143922132,9.261798746743592,3.05262323697432,-2.5899999141693115,-3.150000095367432,0.3499999940395355,1.4333333333333333
-0.2071428902943672,9.342646715799454,3.0306660251621285,-3.220000028610229,-3.0799999237060547,0.0700000002980232,1.4666666666666666
-0.23035089945843126,9.343004264831912,2.9651195220946396,-3.220000028610229,-3.0799999237060547,0.0700000002980232,1.5
-0.17998496838430164,9.123897069296351,3.008147052763789,-3.430000066757202,-2.940000057220459,0.0,1.5333333333333332
-0.18450278353587884,9.041772595723872,3.0056392199197832,-3.430000066757202,-2.940000057220459,0.0,1.5666666666666667
-0.2394822436573838,8.951390495301311,3.0469377517711065,-5.179999828338623,-2.940000057220459,-0.0700000002980232,1.6
-0.21829702496400374,8.937256202698357,3.0728130849194937,-5.179999828338623,-2.940000057220459,-0.0700000002980232,1.6333333333333333
-0.25957053187569246,9.184066122613546,3.03651564662639,-0.3006487860745235,-2.8346903035720206,0.14061946589978105,1.6666666666666667
-0.22481849646557434,9.267388046264323,2.9520446529380826,4.550000190734863,-2.7300000190734863,0.3499999940395355,1.7
-0.24836472050401445,9.286876678466797,2.895910156250744,4.550000190734863,-2.7300000190734863,0.3499999940395355,1.7333333333333334
-0.25678775644413754,9.330057039896213,2.8375231571202457,4.96999979019165,-2.799999952316284,0.699999988079071,1.7666666666666666
-0.24702469015096648,9.298094345093642,2.8457229061124227,4.96999979019165,-2.799999952316284,0.699999988079071,1.8
-0.2627859708470487,9.223033449808879,2.804915732701611,1.680000066757202,-2.799999952316284,0.8400000333786011,1.8333333333333333
-0.23998635041703031,9.130795143127708,2.7787789580033673,1.680000066757202,-2.799999952316284,0.8400000333786011,1.8666666666666667
-0.2478478463907085,9.116481903076085,2.8181374092113227,0.3499999940395355,-2.799999952316284,0.9800000190734864,1.9
-0.2571961425918677,9.145637306213098,2.8028164285020263,0.3499999940395355,-2.799999952316284,0.9800000190734864,1.9333333333333333
-0.19412908380215305,9.22705364227295,2.8625110644481917,0.6783185865870556,-2.8437757590647212,1.001887922447705,1.9666666666666666
-0.2220810167776965,9.228814613341415,2.7908391838073188,2.450000047683716,-3.0799999237060547,1.1200000047683716,2.0
-0.17952553260363482,9.286640126547276,2.7904819094336917,2.450000047683716,-3.0799999237060547,1.1200000047683716,2.033333333333333
-0.18584919174534825,9.299797884622803,2.798266728719347,0.9100000262260436,-3.150000095367432,1.1200000047683716,2.0666666666666664
-0.22158328890761952,9.246196937561148,2.7504086494450783,0.9100000262260436,-3.150000095367432,1.1200000047683716,2.1
-0.15513063186638537,9.194567731220983,2.7327841014846928,-0.6299999952316284,-3.430000066757202,1.399999976158142,2.1333333333333333
-0.11316860073875432,9.20073127746582,2.7352917633053817,-0.6299999952316284,-3.430000066757202,1.399999976158142,2.1666666666666665
-0.14617915148345895,9.212696075439451,2.7853450775146484,0.771238983257382,-3.53778757458643,1.507787575767973,2.2
-0.11679943923195611,9.195658393860723,2.764593687058011,1.190000057220459,-3.569999933242798,1.5399999618530271,2.2333333333333334
-0.11972835958282253,9.201676147459402,2.748711156842406,1.190000057220459,-3.569999933242798,1.5399999618530271,2.2666666666666666
-0.1602099821563742,9.179119239806875,2.7345196762088575,1.2599999904632568,-3.640000104904175,1.6100000143051147,2.3
-0.11422785826516389,9.204886077880783,2.700419050216726,1.2599999904632568,-3.640000104904175,1.6100000143051147,2.3333333333333335
-0.16774604479492108,9.235859181722223,2.690892146428339,3.0799999237060547,-3.5,1.399999976158142,2.3666666666666667
-0.13718063616716752,9.220965698242965,2.6556492996230765,3.0799999237060547,-3.5,1.399999976158142,2.4
-0.102895051240921,9.186578511556123,2.6857873490651936,0.4900000095367431,-3.640000104904175,1.190000057220459,2.433333333333333
-0.0837517827749252,9.188173947652185,2.6595100072224858,0.4900000095367431,-3.640000104904175,1.190000057220459,2.466666666666667
-0.043528136575623405,9.189450491042427,2.618525164468012,1.423333361046249,-3.640000104904175,1.1100000426873406,2.5
-0.023661075512314923,9.257191075643494,2.6143190504710514,2.940000057220459,-3.640000104904175,0.9800000190734864,2.533333333333333
-0.05794666490957927,9.31132252248134,2.5611518548329606,2.940000057220459,-3.640000104904175,0.9800000190734864,2.5666666666666664
-0.08160773694512706,9.298534248352045,2.5693133239745736,2.1700000762939453,-3.3600001335144043,0.8400000333786011,2.6
-0.08062504889562401,9.25650223541265,2.5691346047719743,2.1700000762939453,-3.3600001335144043,0.8400000333786011,2.6333333333333333
-0.08394321541155729,9.222063906349975,2.5581080195116717,-2.240000009536743,-3.289999961853028,0.2800000011920929,2.6666666666666665
-0.10815944897967693,9.149274711610044,2.634247291566421,-2.240000009536743,-3.289999961853028,0.2800000011920929,2.7
-0.1281386393299417,9.149746587118933,2.538722336453128,0.7699999809265137,-3.220000028610229,0.0700000002980232,2.7333333333333334
-0.08613830838573752,9.21029054514513,2.5652740408611954,0.7699999809265137,-3.220000028610229,0.0700000002980232,2.7666666666666666
-0.12073657018092382,9.247287788392574,2.5602585468293957,0.7699999809265137,-3.220000028610229,0.0700000002980232,2.8
-0.1169142950784234,9.240141446431437,2.588392760594293,1.3300000429153442,-2.940000057220459,-0.1400000005960464,2.8333333333333335
-0.10062976256912759,9.29877033233694,2.5987109012602825,1.3300000429153442,-2.940000057220459,-0.1400000005960464,2.8666666666666667
-0.1424833205939498,9.292293472290734,2.587824790954474,0.0,-2.870000123977661,-0.4900000095367431,2.9
-0.13693815463752024,9.280265449524395,2.6390074939727195,0.0,-2.870000123977661,-0.4900000095367431,2.933333333333333
-0.0911027978667552,9.242821347554598,2.5749413293211596,-0.3499999940395355,-2.940000057220459,-0.4900000095367431,2.966666666666667
-0.09106450957067375,9.244205963134991,2.5655804290760207,-0.3499999940395355,-2.940000057220459,-0.4900000095367431,3.0
-0.12121243888985972,9.245074876993073,2.503355891303806,0.17613569713232957,-2.8185841059558516,-0.4090560477706186,3.033333333333333
-0.1320757700210755,9.258569910685306,2.5881056111651537,0.5600000023841858,-2.7300000190734863,-0.3499999940395355,3.0666666666666664
-0.17006876063401657,9.27822357177819,2.58259877586295,0.5600000023841858,-2.7300000190734863,-0.3499999940395355,3.1
-0.21740368119872572,9.275186251322431,2.5781830984751233,-0.699999988079071,-2.799999952316284,-0.3499999940395355,3.1333333333333333
-0.1862575798034457,9.282313911437935,2.5829496758778783,-0.699999988079071,-2.799999952316284,-0.3499999940395355,3.1666666666666665
-0.19752021050307494,9.267043502807496,2.623278089522587,0.2800000011920929,-2.799999952316284,-0.2100000083446502,3.2
-0.18025298317291943,9.250197827656878,2.5838110656737974,0.2800000011920929,-2.799999952316284,-0.2100000083446502,3.2333333333333334
-0.1938255578279495,9.29711134847003,2.5807608979544954,1.2599999904632568,-2.870000123977661,0.0,3.2666666666666666
-0.1977882096770968,9.304679588317734,2.558516374587917,1.2599999904632568,-2.870000123977661,0.0,3.3
-0.19921909138636126,9.300948836816007,2.5693755957184945,0.9820370294339236,-2.899259355332823,0.014629629691768264,3.3333333333333335
-0.17622650929287206,9.286046546936005,2.5747690200805664,-0.0700000002980232,-3.009999990463257,0.0700000002980232,3.3666666666666667
-0.19979825174806481,9.301578414917032,2.5901220989227642,-0.0700000002980232,-3.009999990463257,0.0700000002980232,3.4
-0.2344411853538394,9.299530019123742,2.54562661997585,0.0700000002980232,-3.150000095367432,0.2800000011920929,3.433333333333333
-0.20015559613663683,9.254938644408924,2.5469028822585074,0.0700000002980232,-3.150000095367432,0.2800000011920929,3.466666666666667
-0.2122030899515182,9.260152328491307,2.474305332182697,1.9600000381469729,-3.289999961853028,0.4200000166893005,3.5
-0.23447309525876472,9.261051724751379,2.517122406005378,1.9600000381469729,-3.289999961853028,0.4200000166893005,3.533333333333333
-0.2527235750776453,9.267175159622784,2.5672515676455667,0.6562242087256671,-3.171475001136885,0.360737460638605,3.5666666666666664
-0.2632964560981761,9.313313270568276,2.526011253357441,0.4200000166893005,-3.150000095367432,0.3499999940395355,3.6
-0.2518105079327338,9.315099543253675,2.5304780432367213,0.4200000166893005,-3.150000095367432,0.3499999940395355,3.6333333333333333
-0.2498897941113482,9.291145037332953,2.480418323516749,1.399999976158142,-3.220000028610229,0.3499999940395355,3.6666666666666665
-0.2059240953920374,9.23423194885254,2.4959372386930476,1.399999976158142,-3.220000028610229,0.3499999940395355,3.6999999999999997
-0.22841105083602786,9.253917999267468,2.495260848999132,0.4900000095367431,-3.430000066757202,0.2800000011920929,3.7333333333333334
-0.25323348979162447,9.23943332672112,2.519413181941031,0.4900000095367431,-3.430000066757202,0.2800000011920929,3.7666666666666666
-0.22636911654325342,9.27607939148055,2.454759963987964,0.1400000005960464,-3.5,0.2800000011920929,3.8
-0.2274602668279391,9.265461532591047,2.512981088002988,0.1400000005960464,-3.5,0.2800000011920929,3.8333333333333335
-0.21824874911506292,9.305913691676471,2.4722552397963216,0.5187020671291057,-3.527050121697308,0.3070501459224642,3.8666666666666667
-0.23056148004520996,9.349512741088812,2.4508929595943467,1.1200000047683716,-3.569999933242798,0.3499999940395355,3.9
-0.1820460659266584,9.327045560200927,2.50621065966294,1.1200000047683716,-3.569999933242798,0.3499999940395355,3.933333333333333
-0.2128348184823017,9.232394470214958,2.5235353266397733,-1.4700000286102295,-3.569999933242798,0.4200000166893005,3.966666666666667
-0.19055205774305434,9.254696426391629,2.4948268680572556,-1.4700000286102295,-3.569999933242798,0.4200000166893005,4.0
-0.2002321698672421,9.278714731853078,2.432247425078418,0.8400000333786011,-3.5,0.5600000023841858,4.033333333333333
-0.20668344918906673,9.25906730906125,2.4871247762046256,0.8400000333786011,-3.5,0.5600000023841858,4.066666666666666
-0.22353590226204148,9.277304649353027,2.468887649535211,0.3499999940395355,-3.430000066757202,0.4900000095367431,4.1
-0.21162878791267742,9.313887616474977,2.4527562821685285,0.3499999940395355,-3.430000066757202,0.4900000095367431,4.133333333333333
-0.25985208705523394,9.326935273629035,2.441120836470212,0.35259258747356487,-3.424814877681564,0.4900000095367431,4.166666666666667
-0.20341633534433257,9.309656791687058,2.396449510574296,0.4200000166893005,-3.289999961853028,0.4900000095367431,4.2
-0.2281302909851208,9.262679092407222,2.3565677407582526,0.4200000166893005,-3.289999961853028,0.4900000095367431,4.233333333333333
-0.2157254512701271,9.265339851379396,2.431194543838501,-2.1700000762939453,-3.5,0.2800000011920929,4.266666666666667
-0.1654552413232189,9.250982284545898,2.579440174102549,-2.1700000762939453,-3.5,0.2800000011920929,4.3
-0.23424336540718996,9.233989906312136,2.5072444324497405,-0.9100000262260436,-3.569999933242798,0.2100000083446502,4.333333333333333
-0.21765253504089038,9.223084877016424,2.477170262656036,-0.9100000262260436,-3.569999933242798,0.2100000083446502,4.366666666666666
-0.19942496240141483,9.23540498733517,2.4925247621536952,0.1575000101297669,-3.4846000146868263,0.1673000036181228,4.4
-0.18738704097280628,9.219530118307057,2.4004569613139317,0.8400000333786011,-3.430000066757202,0.1400000005960464,4.433333333333334
-0.20929969394067346,9.214368054708627,2.3914915517166193,0.8400000333786011,-3.430000066757202,0.1400000005960464,4.466666666666667
-0.20031512010091163,9.185799797058241,2.3735159683226996,1.8899999856948853,-3.220000028610229,0.2100000083446502,4.5
-0.14795191081313583,9.28995861053437,2.232813001632591,1.8899999856948853,-3.220000028610229,0.2100000083446502,4.533333333333333
-0.11792251219387355,9.235412584941004,2.122860504785938,1.190000057220459,-3.5,0.0700000002980232,4.566666666666666
-0.13505573064065884,9.101090660095242,2.138781328201766,1.190000057220459,-3.5,0.0700000002980232,4.6
-0.17482267757271772,9.072037745157706,2.2013350321450322,-10.56999969482422,-3.7799999713897705,-0.5600000023841858,4.633333333333333
-0.20541361633934208,8.990717274983815,2.1907743174234318,-10.56999969482422,-3.7799999713897705,-0.5600000023841858,4.666666666666667
-0.20320576056831177,8.733516197204446,2.2700323081015683,-11.313399715443309,-3.8240999722492472,-0.5852000051743518,4.7
-0.23491337871559967,8.421102806090838,2.32797414652521,-18.82999992370605,-4.269999980926514,-0.8400000333786011,4.733333333333333
-0.22824514559905817,8.169796719869135,2.3543853855132366,-18.82999992370605,-4.269999980926514,-0.8400000333786011,4.766666666666667
-0.18540251541139116,7.844450359344524,2.4524245681762893,-25.76000022888184,-4.480000019073486,-1.190000057220459,4.8
-0.1986368968887497,7.432327798208861,2.548836367924575,-25.76000022888184,-4.480000019073486,-1.190000057220459,4.833333333333333
-0.21290500648682628,7.1224878018746605,2.5932360426543406,-31.63999938964844,-4.829999923706055,-1.190000057220459,4.866666666666666
-0.21419398391063488,7.0207159614522014,2.707221334462034,-31.63999938964844,-4.829999923706055,-1.190000057220459,4.9
-0.21027944195241477,6.923897380322429,2.793278973362733,-30.621593666641445,-5.112890702081046,-1.3597345049750431,4.933333333333334
-0.25406303604463193,6.928840853374128,2.86396007855912,-30.380001068115234,-5.179999828338623,-1.399999976158142,4.966666666666667
-0.3149067020409922,7.059365997312108,3.2914930152828425,-30.380001068115234,-5.179999828338623,-1.399999976158142,5.0
-0.3407182082336363,7.623358596799824,3.626500155765717,-31.989999771118164,-4.690000057220459,-1.820000052452088,5.033333333333333
-0.3035228494803777,8.08058225885947,3.8785210978187608,-31.989999771118164,-4.690000057220459,-1.820000052452088,5.066666666666666
-0.3983330502505628,8.09109232330227,4.283056762692266,-24.780000686645508,-4.340000152587891,-1.2599999904632568,5.1
-0.4294217166105459,8.07234467061389,4.52174108378073,-24.780000686645508,-4.340000152587891,-1.2599999904632568,5.133333333333333
-0.3721578183172832,7.997201240539973,4.633742229460012,-21.0,-4.619999885559082,-0.6299999952316284,5.166666666666667
-0.39873506522281355,7.932394680025475,4.916928279882872,-21.0,-4.619999885559082,-0.6299999952316284,5.2
-0.3635102546500825,7.838348084844798,4.90034396951063,-18.660884863012328,-4.741828760907068,-0.6056342160125634,5.233333333333333
-0.2680503776866493,7.814223339081255,4.911306533812864,-14.279999732971191,-4.96999979019165,-0.5600000023841858,5.266666666666667
-0.28004682159408056,7.738128616334111,4.963465652461353,-14.279999732971191,-4.96999979019165,-0.5600000023841858,5.3
-0.3676655286949902,7.841840653737319,5.066143702189042,-14.699999809265137,-4.96999979019165,-0.699999988079071,5.333333333333333
-0.2957379113832744,8.125888389587475,5.184838442484584,-14.699999809265137,-4.96999979019165,-0.699999988079071,5.366666666666666
-0.23680217921568844,8.477020378113682,5.420032520295839,-9.9399995803833,-4.690000057220459,-1.1200000047683716,5.4
-0.04402950912686751,8.505001614887837,5.4727085304261704,-9.9399995803833,-4.690000057220459,-1.1200000047683716,5.433333333333334
0.11280219396758728,8.34671010920618,5.499415617138441,-19.267778131593673,-5.365925798963705,-0.5116666760461511,5.466666666666667
0.1949741536376144,8.378949905394729,5.816968124388563,-19.600000381469727,-5.389999866485596,-0.4900000095367431,5.5
0.34306006495100516,8.630281041463348,5.907279486339312,-19.600000381469727,-5.389999866485596,-0.4900000095367431,5.533333333333333
0.42458485635121973,8.497822723388872,5.723529857635434,-15.890000343322754,-5.809999942779541,0.3499999940395355,5.566666666666666
0.293351380109751,7.897228492736797,6.0776804122924775,-15.890000343322754,-5.809999942779541,0.3499999940395355,5.6
-0.04495476623023253,7.836767710371103,6.1998973642976205,-22.61000061035156,-5.809999942779541,0.1400000005960464,5.633333333333333
-0.42677356576843367,8.011603246053026,6.166141353606139,-22.61000061035156,-5.809999942779541,0.1400000005960464,5.666666666666667
-0.6798730354303607,7.9441294898974775,6.452352249139814,-15.68000030517578,-4.550000190734863,-0.3499999940395355,5.7
-0.7391916516620589,8.018200907389058,6.443240197497615,-15.68000030517578,-4.550000190734863,-0.3499999940395355,5.733333333333333
-0.6324124269435542,8.094487854161246,6.619108593921576,-12.486430795567278,-3.5142479372117847,-0.73840708911069,5.766666666666667
-0.4326377773283558,7.998726234436225,7.000883178712819,-10.5,-2.870000123977661,-0.9800000190734864,5.8
-0.35769190828040826,8.3912267303445,7.447463792161173,-10.5,-2.870000123977661,-0.9800000190734864,5.833333333333333
-0.47513581991222653,8.9474025599179,7.978147048951679,-8.399999618530273,-1.8899999856948853,-1.399999976158142,5.866666666666666
-0.5396486234668553,9.625712318422796,8.837392196657046,-8.399999618530273,-1.8899999856948853,-1.399999976158142,5.9
-0.48745773315837393,10.602758562710232,9.43944179025682,-7.559999942779541,-1.3300000429153442,-1.5399999618530271,5.933333333333334
-0.2965546987065343,11.976555959061942,9.430591552735422,-7.559999942779541,-1.3300000429153442,-1.5399999618530271,5.966666666666667
-0.22474192941193333,12.109722740173412,9.732282814026028,1.75,-1.680000066757202,0.699999988079071,6.0
-0.08389854857315386,12.062503326416119,9.669339622497496,1.75,-1.680000066757202,0.699999988079071,6.033333333333333
-0.06438969917183057,12.201120444112364,9.34026863581994,2.1549262774313327,-1.7566077378435447,0.9735988173811756,6.066666666666666
-0.2176780626767662,11.327510353092155,9.281611701967147,4.340000152587891,-2.1700000762939453,2.450000047683716,6.1
-0.2512553632259369,10.219600064598273,9.06166241963909,4.340000152587891,-2.1700000762939453,2.450000047683716,6.133333333333333
-0.28870596448581476,9.335761678060162,8.11426843261743,-6.789999961853027,-3.009999990463257,3.009999990463257,6.166666666666667
-0.3277135407922892,8.476847816467664,7.767705074310519,-6.789999961853027,-3.009999990463257,3.009999990463257,6.2
-0.44428327878369067,8.322056134541512,8.157263819378635,-3.640000104904175,-1.5399999618530271,2.450000047683716,6.233333333333333
-0.3605314890492626,8.464513778693977,8.494025866188728,-3.640000104904175,-1.5399999618530271,2.450000047683716,6.266666666666667
-0.09624808175056201,8.79579855903613,8.007848058422882,23.24888868626533,0.18222222635266916,2.949999949301309,6.3
0.022691150496243526,8.368739453631868,7.417504734028121,30.239999771118164,0.6299999952316284,3.0799999237060547,6.333333333333333
-0.12864273568256673,8.24548875427316,6.50275013350374,30.239999771118164,0.6299999952316284,3.0799999237060547,6.366666666666666
-0.36046767020348014,8.17985965728666,5.797384567258578,38.220001220703125,1.680000066757202,2.5199999809265137,6.4
-0.5656260662091911,7.700518767036999,5.308925071712248,38.220001220703125,1.680000066757202,2.5199999809265137,6.433333333333334
-0.5666214761722957,7.312446472173249,4.45828752391968,29.75,2.0299999713897705,1.3300000429153442,6.466666666666667
-0.45490139150599945,6.719802764895462,3.4201931667350376,29.75,2.0299999713897705,1.3300000429153442,6.5
-0.2848581563635481,5.668403762820757,2.4424253012368546,17.850000381469727,1.399999976158142,0.8400000333786011,6.533333333333333
-0.209152934946429,4.678677701293827,1.6880339314012407,17.850000381469727,1.399999976158142,0.8400000333786011,6.566666666666666
-0.2051971666850803,3.5246266073947172,1.4377354109201168,8.632301145462812,1.191858404518384,0.5129203733291126,6.6
-0.21740367710614691,2.8337136427573455,1.2058342075353374,-3.849999904632568,0.9100000262260436,0.0700000002980232,6.633333333333333
-0.21370264728820634,2.084031515124227,1.171854969659953,-3.849999904632568,0.9100000262260436,0.0700000002980232,6.666666666666667
-0.20573267245287505,1.729172786713987,1.1398282737739152,-42.560001373291016,-0.699999988079071,-1.9600000381469729,6.7
-0.15506682479447026,1.7523999621043478,1.5040416272477541,-42.560001373291016,-0.699999988079071,-1.9600000381469729,6.733333333333333
-0.11717592581101774,2.3560510120413123,1.8692440636958418,-19.739999771118164,0.2800000011920929,-1.4700000286102295,6.766666666666667
-0.14376591384371404,3.4728753662093594,2.360249628062651,-19.739999771118164,0.2800000011920929,-1.4700000286102295,6.8
-0.3212303628125402,4.437249159492574,3.0418520297980325,-11.550000190734863,0.8400000333786011,-1.6100000143051147,6.833333333333333
-0.5037932853695444,5.508768118539326,3.543769291560342,-11.550000190734863,0.8400000333786011,-1.6100000143051147,6.866666666666666
-0.6264824810027579,6.020499362945292,3.7339895572655726,-11.550000190734863,0.8400000333786011,-1.6100000143051147,6.8999999999999995
-0.8178896021829632,5.999601046246404,4.173595303844744,-14.420000076293944,-0.2100000083446502,-1.2599999904632568,6.933333333333334
-0.8231986964546284,6.199482688900091,4.728380021413123,-14.420000076293944,-0.2100000083446502,-1.2599999904632568,6.966666666666667
-0.6988248538967281,6.297942714689858,5.404143543242797,-22.68000030517578,-0.6299999952316284,-2.0999999046325684,7.0
-0.6393531544997444,6.2419484329300845,5.7577515284183844,-22.68000030517578,-0.6299999952316284,-2.0999999046325684,7.033333333333333
-0.8110363292682166,5.989289334604934,6.63722518919837,-39.27000045776367,-1.680000066757202,-3.430000066757202,7.066666666666666
-1.0618768692030034,6.368868598952156,7.651563129438483,-39.27000045776367,-1.680000066757202,-3.430000066757202,7.1
-1.0570766537903613,7.411824022021897,7.992901824770011,-12.984814993696343,-1.2883333289400878,-3.1253704311960657,7.133333333333333
-0.63313157621721,8.079472470607891,8.335838762921346,3.009999990463257,-1.0499999523162842,-2.940000057220459,7.166666666666667
-0.37838576960302756,8.76359523773447,8.463409576418625,3.009999990463257,-1.0499999523162842,-2.940000057220459,7.2
-0.274514418443429,9.02460097249313,8.328628115334432,16.65999984741211,-1.399999976158142,-1.6100000143051147,7.233333333333333
-0.4608230514540967,9.056429471334717,7.997041651408276,16.65999984741211,-1.399999976158142,-1.6100000143051147,7.266666666666667
-0.8054145989427187,9.49722290039404,7.769179264071351,14.770000457763672,-2.309999942779541,-0.1400000005960464,7.3
-0.8794032783504885,10.17590252685805,7.886916567483665,14.770000457763672,-2.309999942779541,-0.1400000005960464,7.333333333333333
-0.7996141759550048,10.736200235999394,8.376346112568363,7.630000114440918,-3.3600001335144043,0.9100000262260436,7.366666666666666
-0.9514776654245343,11.74111923980805,9.166445663453379,7.630000114440918,-3.3600001335144043,0.9100000262260436,7.3999999999999995
-1.2442910108566938,12.63537343342339,9.831767318516075,6.71648977232777,-3.62100305665492,1.154690294450613,7.433333333333334
-1.4939723126086009,13.357531801857428,10.12535100301152,3.7100000381469727,-4.480000019073486,1.9600000381469729,7.466666666666667
-1.595112509727976,13.770898933408803,9.939087066654423,3.7100000381469727,-4.480000019073486,1.9600000381469729,7.5
-1.287978038790527,13.051412127183893,9.598707473756392,2.7300000190734863,-5.880000114440918,3.849999904632568,7.533333333333333
-1.0412787542354287,11.600224784861478,9.394831113179958,2.7300000190734863,-5.880000114440918,3.849999904632568,7.566666666666666
-0.8188340091704479,10.443320785522083,9.400262161254714,-26.670000076293945,-8.399999618530273,3.990000009536743,7.6
-0.8401276946066281,9.673167902630745,9.087365168253974,-26.670000076293945,-8.399999618530273,3.990000009536743,7.633333333333333
-0.8839077647103916,9.27413524357726,8.704242019879802,-6.698525021144977,-8.340737340022125,5.41230095098923,7.666666666666667
-0.7410932064058294,8.68081945800982,8.592454162598335,-3.0799999237060547,-8.329999923706055,5.670000076293945,7.7
