sessionId,sensor,t,recvAt,x,y,z
2,right,632.434,1788777007809,2.0004711151123047,-9.533346176147461,0.16750356554985046
2,right,632.4436153846153,1788777007809,1.4955675601959229,-9.609918594360352,0.07178724557161331
2,right,632.4532307692307,1788777007809,1.5553902387619019,-9.66016960144043,0.04546525329351425
2,right,632.4628461538462,1788777007809,1.5051392316818237,-9.710420608520508,0.01914326474070549
2,right,632.4724615384615,1788777007809,1.7444299459457397,-9.449594497680664,0.040679436177015305
2,right,632.4820769230769,1788777007809,1.809038519859314,-9.502238273620605,0.0047858161851763725
2,right,632.4916923076922,1788777007809,1.8927903175354004,-9.700849533081055,0.03110780566930771
2,right,632.5013076923077,1788777007809,1.5458186864852905,-10.071749687194824,-0.06700142472982407
2,right,632.509,1788777007884,1.5553902387619019,-10.208146095275879,-0.09810923039913177
2,right,632.5186153846154,1788777007884,1.4477094411849976,-10.234467506408691,-0.1722893863916397
2,right,632.5282307692307,1788777007884,1.9262909889221191,-10.535974502563477,-0.25843408703804016
2,right,632.5378461538462,1788777007884,1.6606782674789429,-10.325398445129395,-0.3134709596633911
2,right,632.5474615384616,1788777007884,1.3783150911331177,-10.413935661315918,-0.40918728709220886
2,right,632.5570769230769,1788777007884,0.8518753051757812,-10.074143409729004,-0.4450809061527252
2,right,632.5666923076923,1788777007884,0.8949476480484009,-10.100464820861816,-0.49772489070892334
2,right,632.5763076923078,1788777007884,0.806410014629364,-9.971247673034668,-0.5264397859573364
2,left,372.471,1788777007886,-0.9212695956230164,9.167230606079102,0.23689790070056915
2,left,372.48061538461536,1788777007886,-1.0361292362213135,9.12415885925293,0.2129688262939453
2,left,372.4902307692308,1788777007886,-1.275420069694519,9.160052299499512,0.22732627391815186
2,left,372.49984615384614,1788777007886,-1.0887731313705444,9.571632385253906,0.20579010248184204
2,left,372.50946153846155,1788777007886,-1.0026284456253052,9.92099666595459,0.12682412564754486
2,left,372.5190769230769,1788777007886,-1.0098072290420532,10.023892402648926,0.08853759616613388
2,left,372.5286923076923,1788777007886,-1.2490980625152588,10.492901802062988,-0.0023929080925881863
2,left,372.5383076923077,1788777007886,-1.2155972719192505,10.461793899536133,-0.07657305896282196
