sessionId,sensor,repIndex,startT,endT,duration,peakVelocity,meanVelocity,medianVelocity,sampleCount,truncated
3,right,1,2173.3044615384615,2174.2818461538463,0.9773846153848353,1.962896099154384,1.2320621908330978,1.4093877593009272,104,false
3,left,1,2014.7444615384613,2015.9248461538461,1.1803846153848099,2.2333553894886453,1.2437909895257981,1.3349500297959447,120,false
3,right,2,2174.8984615384616,2175.7334615384616,0.8350000000000364,1.8133550764613209,1.1880903083230756,1.3497167604256182,89,false
3,left,2,2016.3314615384613,2017.3913076923077,1.0598461538463653,2.2281476565457297,1.3298791994114438,1.5131747631980614,108,false
3,right,3,2176.398230769231,2177.204307692308,0.8060769230769438,1.5616379824201114,1.046895486719946,1.193752372827991,86,false
3,left,3,2017.721,2018.9696923076924,1.2486923076924086,2.3576926330877317,1.33634347646042,1.4797840874997774,127,false
3,right,4,2178.049,2178.912846153846,0.8638461538462252,1.4359627312922645,0.9423443403350692,1.0927830974460275,92,false
3,left,4,2019.2066923076923,2020.9623076923076,1.7556153846153393,2.511762190745812,1.2933630774908864,1.041155761122062,178,false
3,right,5,2179.843076923077,2181.466,1.6229230769226888,1.6326411721321235,0.9383989668821998,0.8958034593724704,172,false
3,left,5,2021.054,2023.0263076923077,1.972307692307595,1.7976969147965534,0.9727219411097301,0.9219773742330954,200,false
3,right,6,2182.632846153846,2183.260076923077,0.6272307692311188,1.1291737033777147,0.7844327677553301,0.880257094094905,67,false
3,left,6,2024.1586153846154,2024.8918461538462,0.7332307692308859,1.45627788488099,0.9910301987574807,1.13107358754802,75,false
3,right,7,2184.207615384615,2184.814615384615,0.6069999999999709,0.8898237086549007,0.5999758236639294,0.6635250184589792,65,false
3,left,7,2025.657,2026.4692307692308,0.8122307692308368,1.5728698881735392,1.0433183651487132,1.1842041919306603,83,false
3,right,8,2185.9363076923078,2186.551,0.6146923076921667,0.7412343045407292,0.5007588173888228,0.5516514665869711,66,false
3,left,8,2027.1928461538462,2028.4213076923077,1.228461538461488,1.7442242810581294,0.974952622284057,1.0750354443087315,125,false
3,right,9,2187.6996153846153,2188.9338461538464,1.2342307692310897,1.853889527497168,1.0818913785556494,1.1495921949336252,131,false
3,left,9,2029.227,2030.9324615384614,1.7054615384613498,2.02507873471797,0.9431359575003839,0.8218845483124041,173,false
3,right,10,2189.455230769231,2190.3950769230773,0.939846153846247,1.659274302600885,0.9871376910026275,1.142665386773005,100,false
3,left,10,2031.0018461538461,2031.9730769230769,0.9712307692307149,1.8039667097146055,1.0797568696786926,1.2601362125094053,99,false
3,left,11,2034.862,2035.7126923076924,0.8506923076922703,1.2334723964129757,0.8180549209544963,0.920318200946459,87,false
3,right,11,2193.1483076923078,2194.267076923077,1.1187692307694306,1.7306907683539694,1.0681549248377014,1.2067207328176377,119,false
3,right,12,2194.8846923076926,2195.7764615384613,0.8917692307686593,1.5107053550591587,1.020878902493282,1.169732145860684,95,false
3,left,12,2036.4778461538463,2037.350846153846,0.8729999999998199,1.4606973874458231,0.9839446992531986,1.1318935136089665,89,false
3,right,13,2196.582615384615,2197.2858461538463,0.7032307692311406,1.2617114964785154,0.8823452755967496,0.9996591191571272,75,false
3,left,13,2038.1033076923077,2038.909,0.805692307692425,1.5109197594524286,1.0292969126174067,1.1820090043352418,82,false
3,right,14,2198.119846153846,2198.8134615384615,0.6936153846154411,0.9523532988536471,0.6896527634915564,0.7888666321669535,74,false
3,left,14,2039.592076923077,2040.5152307692308,0.9231538461538094,1.6211868458766583,1.0957214674586926,1.2617867592978298,94,false
3,right,15,2199.694615384615,2200.2843076923077,0.5896923076925304,0.7851147280313778,0.5529806454368107,0.6295126554639999,63,false
3,left,15,2041.1086923076923,2042.0616923076923,0.9529999999999745,1.7251039299475146,1.1193647655486207,1.2909195052013418,97,false
3,right,16,2201.2616923076926,2201.8023076923077,0.5406153846151938,0.7047791480326625,0.4788203616891461,0.5393409725990053,58,false
3,left,16,2042.638,2043.7788461538462,1.1408461538462689,1.904136303296452,1.1194695885132149,1.1893258503073347,116,false
3,right,17,2203.0173076923074,2203.434846153846,0.41753846153869745,0.4167661949342627,0.29159535869284,0.32240140347092744,45,false
3,left,17,2044.2923076923075,2045.5430769230768,1.250769230769265,1.9773587721668688,1.2314809213754698,1.1525098575506985,127,false
3,left,18,2046.892076923077,2047.6946923076923,0.8026153846153647,1.1129947066449017,0.7885798620434953,0.9036282170479322,82,false
3,right,18,2205.1336923076924,2206.234230769231,1.1005384615386902,1.667084070957971,1.0289079779014574,1.208796968729763,117,false
3,right,19,2207.0028461538463,2207.912846153846,0.9099999999998545,1.3565765361359392,0.9116518443734932,1.0622314584103536,97,false
3,left,19,2048.589,2049.4503076923074,0.8613076923074914,1.291278041225822,0.9029918048936879,1.0465934316733694,88,false
3,right,20,2208.7113076923074,2209.6694615384613,0.9581538461538912,1.1719457138504719,0.7793981894008223,0.9145115963568321,102,false
3,left,20,2050.224076923077,2051.535615384615,1.3115384615380208,1.5119006469851894,0.9422354413551662,0.9778065146830444,133,false
