acc,t
9.113972906666179,5.433333333333334
8.996280055554491,5.466666666666667
9.202152975998736,5.5
9.464359794667331,5.533333333333333
9.255441242666798,5.566666666666666
8.969844143999982,5.6
8.993634653334288,5.633333333333333
9.121114053332631,5.666666666666667
9.261479023998383,5.7
9.317763455998554,5.733333333333333
9.479267082596097,5.766666666666667
9.641296560001388,5.8
10.227108646662424,5.833333333333333
10.999385280002283,5.866666666666666
12.08087288000297,5.9
13.205970781319328,5.933333333333334
14.249777538664333,5.966666666666667
14.53935968800015,6.0
14.461545226666706,6.033333333333333
14.368858851039212,6.066666666666666
13.647380640004064,6.1
12.661709752003405,6.133333333333333
11.37380475200036,6.166666666666667
10.504029520000419,6.2
10.665269333334535,6.233333333333333
11.000897333337083,6.266666666666667
10.896384619043095,6.3
10.18376366665796,6.333333333333333
9.50382705866062,6.366666666666666
9.036312495998041,6.4
8.375745886662825,6.433333333333334
7.591555560272135,6.466666666666667
6.567850005603594,6.5
5.201037720004232,6.533333333333333
4.013636900776453,6.566666666666666
2.8376875929268697,6.6
2.1140181653346657,6.633333333333333
1.4143543573354638,6.666666666666667
1.0947619216014788,6.7
1.329111967997728,6.733333333333333
2.0127792896020194,6.766666666666667
3.207196483196266,6.8
4.394577157329959,6.833333333333333
5.579935626932611,6.866666666666666
6.124948727999435,6.8999999999999995
6.3675160479967685,6.933333333333334
6.8473659541304155,6.966666666666667
7.332100663998583,7.0
7.5196465480029975,7.033333333333333
7.986787655994983,7.066666666666666
9.024793240019337,7.1
9.957126603175766,7.133333333333333
10.627380821339292,7.166666666666667
11.189364216003549,7.2
11.283865901331952,7.233333333333333
11.091692357334324,7.266666666666667
11.300000912004428,7.3
11.909433752001485,7.333333333333333
12.64407661066361,7.366666666666666
13.929190104001488,7.3999999999999995
15.062017964591307,7.433333333333334
15.833382546665192,7.466666666666667
16.065451200000876,7.5
15.257826450673406,7.533333333333333
13.966676437341734,7.566666666666666
13.076822739999601,7.6
12.301673576001827,7.633333333333333
11.753019979352779,7.666666666666667
11.240382888001907,7.7
10.921935173333848,7.733333333333333
10.729481797332712,7.766666666666667
10.314924423996871,7.8
9.616254519988612,7.833333333333333
8.749721453327476,7.866666666666666
7.477860680004324,7.8999999999999995
6.445490231984789,7.933333333333334
5.974199085547309,7.966666666666667
5.456276512000598,8.0
4.725914148803559,8.033333333333333
3.7137791407977936,8.066666666666666
2.738231455193889,8.1
2.076851270658936,8.133333333333333
1.7898609663987761,8.166666666666666
1.7513695871998702,8.2
2.0131306101330497,8.233333333333333
2.3678159778760324,8.266666666666666
3.1001788999963686,8.3
4.045531839986721,8.333333333333334
4.992390473595762,8.366666666666667
5.8103994479907595,8.4
6.588681391738869,8.433333333333334
7.499412228537483,8.466666666666667
8.097073046002253,8.5
8.847964341340083,8.533333333333333
9.538293237342298,8.566666666666666
10.509733040002805,8.6
11.001111013335258,8.633333333333333
11.67428757333538,8.666666666666666
11.669261919999077,8.7
11.273088701330995,8.733333333333333
11.281015248005213,8.766666666666666
11.938571300002963,8.8
12.109048141333723,8.833333333333334
12.655622023990828,8.866666666666667
14.210339864004744,8.9
15.785401458667165,8.933333333333334
16.19114987999615,8.966666666666667
15.0234925039921,9.0
13.902895528018254,9.033333333333333
13.259354639997179,9.066666666666666
12.213687640007592,9.1
11.283097933338158,9.133333333333333
10.763129026667979,9.166666666666666
10.584880184001115,9.2
10.507463210666439,9.233333333333333
10.236053722663637,9.266666666666666
9.84253354398573,9.3
9.063373023803036,9.333333333333334
8.231657514666463,9.366666666666667
7.429959576003845,9.4
6.5572693759986045,9.433333333333334
5.724875306660966,9.466666666666667
5.089712399994593,9.5
4.556908442662834,9.533333333333333
3.7265006975971318,9.566666666666666
2.994723721596227,9.6
2.5456314819965074,9.633333333333333
2.4082683189314795,9.666666666666666
2.6809328831986825,9.7
3.1710751162686868,9.733333333333333
3.9176304455991784,9.766666666666666
4.487419401605433,9.8
5.0660103927996305,9.833333333333334
5.193288264601508,9.866666666666667
5.430995008001486,9.9
6.013929999997844,9.933333333333334
6.874663030671152,9.966666666666667
7.539421252000528,10.0
8.019423953873682,10.033333333333333
8.75077191200385,10.066666666666666
9.903515816012039,10.1
10.880611245340326,10.133333333333333
11.491128068783897,10.166666666666666
11.49546165599977,10.2
11.736282431999177,10.233333333333333
12.039171496001252,10.266666666666666
11.920059879999423,10.3
11.13852519998928,10.333333333333334
10.863959333329918,10.366666666666667
10.851078371682833,10.4
10.850108954667478,10.433333333333334
10.788577584000997,10.466666666666667
10.91498445599999,10.5
10.983140957333779,10.533333333333333
11.476786629337397,10.566666666666666
12.715674943997632,10.6
14.257828480007069,10.633333333333333
15.417203624008453,10.666666666666666
14.917937402658735,10.7
13.318877506664949,10.733333333333333
11.649733093339664,10.766666666666666
10.48089239200349,10.8
10.316624733332125,10.833333333333334
10.584186397334346,10.866666666666667
10.552813831999243,10.9
10.193462837329994,10.933333333333334
9.86955583999933,10.966666666666667
9.806901642854694,11.0
9.469714720002518,11.033333333333333
8.596749973334967,11.066666666666666
7.748872200002197,11.1
6.794049786671859,11.133333333333333
5.9351385759940705,11.166666666666666
5.413699999997553,11.2
4.990840177875887,11.233333333333333
4.451990187464157,11.266666666666666
3.56792290080528,11.3
3.073533073600455,11.333333333333334
2.7205309005334404,11.366666666666667
3.026610609594358,11.4
4.059333910403585,11.433333333333334
5.089767394666179,11.466666666666667
5.5704036808140875,11.5
5.66264153244271,11.533333333333333
6.314426583998561,11.566666666666666
6.675545279996281,11.6
7.28707799359894,11.633333333333333
8.223110842660837,11.666666666666666
8.562890435994214,11.7
8.293532242663588,11.733333333333333
8.17171746902694,11.766666666666666
8.117007544001535,11.8
8.518247594669385,11.833333333333334
8.49808101066597,11.866666666666667
8.407332647999427,11.9
8.680592026666185,11.933333333333334
9.261903186663313,11.966666666666667
9.686527360000392,12.0
9.748183253334709,12.033333333333333
9.416596233039481,12.066666666666666
9.246359791999943,12.1
9.186612184000317,12.133333333333333
9.187766576000959,12.166666666666666
9.0129201679999,12.2
9.061513602665938,12.233333333333333
9.121273418667604,12.266666666666666
9.387056327999943,12.3
9.70823261600401,12.333333333333334
9.880211843656367,12.366666666666667
10.036613199999259,12.4
10.121244066665376,12.433333333333334
10.348576133330893,12.466666666666667
10.644591760001909,12.5
11.10984056800068,12.533333333333333
11.934690728000705,12.566666666666666
12.869733819999684,12.6
13.656365554668277,12.633333333333333
13.674822778669146,12.666666666666666
12.9265442000095,12.7
11.775867298678035,12.733333333333333
11.240579973333586,12.766666666666666
11.036525760000764,12.8
10.492227799999474,12.833333333333334
10.174803970667512,12.866666666666667
10.021973060000743,12.9
9.667259232000035,12.933333333333334
9.54969015866665,12.966666666666667
9.430578408001077,13.0
8.697997840003048,13.033333333333333
7.930288610673295,13.066666666666666
7.335955606397766,13.1
7.213997761904368,13.133333333333333
7.286582004000146,13.166666666666666
7.230786279996285,13.2
7.102702746668299,13.233333333333333
7.000675487999561,13.266666666666666
6.97885907200018,13.299999999999999
6.870449593600419,13.333333333333334
6.949382691733254,13.366666666666667
6.943139695999954,13.4
6.805074045333325,13.433333333333334
6.868206184266481,13.466666666666667
7.0491279823983986,13.5
7.202739956533513,13.533333333333333
7.1359267877336485,13.566666666666666
6.968707544003919,13.6
7.177525413335871,13.633333333333333
7.580486770671604,13.666666666666666
8.131600472001283,13.7
8.473769733337287,13.733333333333333
8.716264117333223,13.766666666666666
8.793219576000977,13.799999999999999
8.430822672001783,13.833333333333334
8.227985804000921,13.866666666666667
8.279642087999767,13.9
8.536401634666785,13.933333333333334
8.859213777777752,13.966666666666667
8.875515759999082,14.0
8.798163039999865,14.033333333333333
8.615494960001811,14.066666666666666
8.392787360002064,14.1
8.14976484800003,14.133333333333333
8.206158607999484,14.166666666666666
8.360762863999996,14.2
8.204102744000485,14.233333333333333
8.048032581120957,14.266666666666666
7.52197393359266,14.299999999999999
6.6246614877237295,14.333333333333334
5.56033611520267,14.366666666666667
5.3330674776010705,14.4
5.1200702333333235,14.433333333333334
4.953204533331654,14.466666666666667
5.067014629210274,14.5
5.0370073600035745,14.533333333333333
5.382017977867631,14.566666666666666
5.607461464001694,14.6
6.295773511483488,14.633333333333333
6.829985762665426,14.666666666666666
7.804767287993255,14.7
8.601496098667027,14.733333333333333
9.219790568000425,14.766666666666666
9.753875451326802,14.799999999999999
10.483313565333031,14.833333333333334
10.47505792533317,14.866666666666667
10.381679056000147,14.9
10.929543530666582,14.933333333333334
11.902597226665867,14.966666666666667
12.97310139999615,15.0
14.283299712014959,15.033333333333333
15.826706728019406,15.066666666666666
17.318869646025618,15.1
17.44699027732975,15.133333333333333
16.44275313865605,15.166666666666666
14.939734639991604,15.2
13.3889421333308,15.233333333333333
12.50602861332094,15.266666666666666
11.60133503999402,15.299999999999999
10.921284884951268,15.333333333333334
10.457343426664718,15.366666666666667
9.812804327992483,15.4
9.12291692799881,15.433333333333334
8.60382915999865,15.466666666666667
7.841846132800808,15.5
7.11823354240688,15.533333333333333
6.51221562106731,15.566666666666666
5.868304773600305,15.6
4.976879516226393,15.633333333333333
4.088566172803029,15.666666666666666
3.4022923128025617,15.7
2.774611352000178,15.733333333333333
2.56685578159995,15.766666666666666
2.9174664080073094,15.799999999999999
3.7426807373492306,15.833333333333334
4.86509610679207,15.866666666666667
5.2818205360024155,15.9
5.389465469332373,15.933333333333334
4.639037303466587,15.966666666666667
4.071806267180077,16.0
4.1921303802696155,16.03333333333333
5.174455924267468,16.066666666666666
6.5067777760093275,16.1
7.376708740006894,16.133333333333333
8.125624340124897,16.166666666666668
8.807254064001976,16.2
9.21980450666818,16.233333333333334
9.55862145599984,16.266666666666666
10.066579096000249,16.3
10.454405525335723,16.333333333333332
10.644687872000201,16.366666666666667
10.516605336002689,16.4
10.83662142667285,16.433333333333334
11.378070793516066,16.466666666666665
11.71001837600061,16.5
12.534806725339802,16.53333333333333
13.726971197328593,16.566666666666666
14.2996914159986,16.6
14.437446202667706,16.633333333333333
14.434138522669365,16.666666666666668
14.500325100000026,16.7
14.323913679993918,16.733333333333334
13.5373862319871,16.766666666666666
12.34534509599857,16.8
11.418706661330015,16.833333333333332
10.733643269332708,16.866666666666667
10.535683951999673,16.9
10.61614599999728,16.933333333333334
10.339156799998912,16.966666666666665
9.85447661947112,17.0
9.473669333332769,17.03333333333333
8.593931194667322,17.066666666666666
7.573641500800235,17.1
6.76068933386734,17.133333333333333
6.394433070931087,17.166666666666668
5.481589279989263,17.2
4.736687229792602,17.233333333333334
3.885482391993808,17.266666666666666
3.2484817880049928,17.3
2.4613060429302953,17.333333333333332
2.0675478663988542,17.366666666666667
2.1155988767990923,17.4
2.7347088815967506,17.433333333333334
3.4681250906637535,17.466666666666665
4.2571417072136475,17.5
4.70202522333206,17.53333333333333
5.070042519999705,17.566666666666666
5.261520917603937,17.6
6.170728518666981,17.633333333333333
7.249880643201184,17.666666666666668
8.156953312004903,17.7
8.607785301334562,17.733333333333334
9.438221920002151,17.766666666666666
10.260667680006916,17.8
11.126867914452243,17.833333333333332
11.188305674666674,17.866666666666667
11.038470344000068,17.9
10.977606970666677,17.933333333333334
11.166991122665088,17.966666666666665
11.205460272000542,18.0
11.105230242655157,18.03333333333333
10.821095182891051,18.066666666666666
10.68540157599753,18.1
10.330833898666668,18.133333333333333
10.172645400001379,18.166666666666668
10.02788132799971,18.2
10.160112533334246,18.233333333333334
10.541210146667142,18.266666666666666
11.422032359996889,18.3
12.50539309066783,18.333333333333332
13.90417062683219,18.366666666666667
15.233399839996846,18.4
15.030491693340354,18.433333333333334
13.5481404266679,18.466666666666665
12.166446824000444,18.5
11.248614415991847,18.53333333333333
10.756793874666736,18.566666666666666
10.63873800000068,18.6
10.544674999996664,18.633333333333333
10.016893133337936,18.666666666666668
9.590282999996274,18.7
9.31449375199871,18.733333333333334
8.81156518133645,18.766666666666666
8.304447400002767,18.8
7.30604375333545,18.833333333333332
6.792366663982137,18.866666666666667
6.252519574336162,18.9
5.690817512000006,18.933333333333334
5.480938320534503,18.966666666666665
5.284931799998357,19.0
5.334208929332538,19.03333333333333
4.879318609329371,19.066666666666666
4.076330511998363,19.1
3.8031107114658416,19.133333333333333
4.317674850666591,19.166666666666668
5.110262428318586,19.2
5.728277352264314,19.233333333333334
6.278070955988829,19.266666666666666
6.559750338398006,19.3
6.562507105605337,19.333333333333332
5.899351673073101,19.366666666666667
5.987588802407865,19.4
6.597428036282834,19.433333333333334
7.472207200002045,19.466666666666665
7.420563936004661,19.5
7.312193708798575,19.53333333333333
7.481234117333902,19.566666666666666
7.733558895994152,19.6
8.040040125332775,19.633333333333333
8.3100438213318,19.666666666666668
8.66045750400663,19.7
9.011172498524914,19.733333333333334
9.242092226665862,19.766666666666666
9.335201919996804,19.8
9.437713466666555,19.833333333333332
9.460260093332879,19.866666666666667
9.399225560002565,19.9
9.488871666666592,19.933333333333334
9.574853365079457,19.966666666666665
9.589782399999933,20.0
9.409273042666753,20.03333333333333
9.33097397333494,20.066666666666666
9.544092635997211,20.1
9.527245599997983,20.133333333333333
9.55963522399937,20.166666666666668
9.78911415999874,20.2
10.45196896000881,20.233333333333334
10.957449979347984,20.266666666666666
11.711900420000967,20.3
12.686525426660586,20.333333333333332
13.546713914662645,20.366666666666667
14.436347208001257,20.4
14.913374455998934,20.433333333333334
14.613345229330069,20.466666666666665
13.429625536000946,20.5
12.092115367999753,20.53333333333333
11.400316834819337,20.566666666666666
10.915969760001369,20.6
10.55987376000219,20.633333333333333
10.16472380000277,20.666666666666668
9.881205600004987,20.7
9.379519456000088,20.733333333333334
9.078276520000397,20.766666666666666
8.508018513269276,20.8
7.802289815458991,20.833333333333332
6.917985082654537,20.866666666666667
6.288344747197322,20.9
5.99216683706536,20.933333333333334
5.816851449870466,20.966666666666665
5.797246399999233,21.0
5.817894746667029,21.03333333333333
5.749895547997822,21.066666666666666
5.685760939999901,21.1
5.348409842667476,21.133333333333333
5.1246925866691635,21.166666666666668
4.843133364800963,21.2
4.953539501330696,21.233333333333334
5.553917324004631,21.266666666666666
6.189708504003791,21.3
6.49455443156594,21.333333333333332
6.702849860268755,21.366666666666667
6.559910951995367,21.4
6.4290260912000505,21.433333333333334
6.329017098666006,21.466666666666665
6.825350343997129,21.5
7.0232826479948836,21.53333333333333
7.555172823201427,21.566666666666666
8.00605857200246,21.6
8.082613663719005,21.633333333333333
7.9995707258660875,21.666666666666668
7.97075135840341,21.7
8.15679481066816,21.733333333333334
8.601435914668505,21.766666666666666
8.847161200001423,21.8
9.121279768003077,21.833333333333332
9.301719386667724,21.866666666666667
9.47387815999879,21.9
9.659411866667831,21.933333333333334
9.990504239998717,21.966666666666665
10.089154120000355,22.0
9.820927085334988,22.03333333333333
9.79763582133306,22.066666666666666
9.837810480002503,22.1
9.955203711999728,22.133333333333333
10.036756997050185,22.166666666666668
10.4165047680008,22.2
10.665917999999033,22.233333333333334
11.100034714667922,22.266666666666666
11.869234736008254,22.3
12.727617013341925,22.333333333333332
13.892606920006509,22.366666666666667
14.101814744003478,22.4
13.776082773325593,22.433333333333334
12.945772144533068,22.466666666666665
11.896560743995096,22.5
11.245633394661347,22.53333333333333
10.744364431998875,22.566666666666666
9.964902695993976,22.6
9.3905855186601,22.633333333333333
9.218255506666189,22.666666666666668
9.224459999998645,22.7
8.856551999996809,22.733333333333334
8.628848933330277,22.766666666666666
8.556544975999735,22.8
8.492045024000799,22.833333333333332
8.09110839466906,22.866666666666667
8.044414591996249,22.9
7.929484891730887,22.933333333333334
7.469675506130313,22.966666666666665
6.82085601681611,23.0
6.401566347733287,23.03333333333333
6.1373017936002725,23.066666666666666
5.9548508760001715,23.1
5.870605768000036,23.133333333333333
6.118864759999266,23.166666666666668
6.561637628003101,23.2
7.015385684803625,23.233333333333334
7.579370254937895,23.266666666666666
8.01547611504752,23.3
8.059972255999618,23.333333333333332
7.810306828800913,23.366666666666667
7.770308455999321,23.4
8.001082056000074,23.433333333333334
8.210624301336752,23.466666666666665
8.538833848002843,23.5
8.987154053098257,23.53333333333333
9.157836333332828,23.566666666666666
9.070412880000564,23.6
8.725675669333404,23.633333333333333
8.621327370666814,23.666666666666668
8.70719241600055,23.7
8.555638535998767,23.733333333333334
8.296496805330868,23.766666666666666
8.105631336000862,23.8
8.589198920635786,23.833333333333332
8.543954490666689,23.866666666666667
8.504760544000593,23.9
8.48756489333382,23.933333333333334
8.614620386665365,23.966666666666665
8.473044280000074,24.0
8.400137133332802,24.03333333333333
8.526821970667912,24.066666666666666
8.625835812002617,24.1
8.655203359883565,24.133333333333333
8.93101819200017,24.166666666666668
9.19004173600015,24.2
8.955271877334168,24.233333333333334
8.949408343998495,24.266666666666666
8.816675992000423,24.3
9.263036647998339,24.333333333333332
8.803322262537042,24.366666666666667
8.4807435599993,24.4
8.306671120000356,24.433333333333334
7.97831086933358,24.466666666666665
8.036032295999844,24.5
8.384904194663822,24.53333333333333
8.635103437333893,24.566666666666666
8.756902863999379,24.6
9.328377221341714,24.633333333333333
9.068841357137723,24.666666666666668
8.510652304001097,24.7
7.6179710568014904,24.733333333333334
7.363187733334297,24.766666666666666
7.419117999999659,24.8
7.616141480800125,24.833333333333332
7.552309903995871,24.866666666666667
7.107688457999014,24.9
6.52930339092958,24.933333333333334
6.473038294931558,24.966666666666665
6.655767872000344,25.0
7.279228806667873,25.03333333333333
7.562771362666736,25.066666666666666
7.350262679203594,25.1
6.961622940000587,25.133333333333333
6.71957202666681,25.166666666666668
6.8583572249999865,25.2
7.3873585840004266,25.233333333333334
7.908106901331847,25.266666666666666
8.14827104800016,25.3
8.178750301332649,25.333333333333332
8.472509410662227,25.366666666666667
8.97801984800075,25.4
9.236077703999978,25.433333333333334
9.215992600000192,25.466666666666665
9.295068991996958,25.5
9.70114818399965,25.53333333333333
9.767078154667011,25.566666666666666
9.640139920000397,25.6
9.562720666665104,25.633333333333333
10.253231736000306,25.666666666666668
11.24818494400105,25.7
12.647596386670367,25.733333333333334
13.93116858666868,25.766666666666666
14.290406511998723,25.8
14.445090384000492,25.833333333333332
14.179925978666878,25.866666666666667
13.459489832002651,25.9
12.827917805330777,25.933333333333334
12.106994573320161,25.966666666666665
11.578403839998073,26.0
11.123592466664837,26.03333333333333
10.69973193333382,26.066666666666666
10.170250240001486,26.099999999999998
9.720596513336828,26.133333333333333
9.239377436000616,26.166666666666668
8.959333808000965,26.2
8.764927813332386,26.233333333333334
8.04661754543101,26.266666666666666
7.486294747200197,26.3
7.007258327468952,26.333333333333332
6.603220007468986,26.366666666666667
6.31219696000113,26.4
6.114404020001274,26.433333333333334
5.705306253334826,26.466666666666665
5.268740001600661,26.5
4.504411128000126,26.53333333333333
3.944426819469026,26.566666666666666
4.021810626399148,26.599999999999998
4.587696607999586,26.633333333333333
4.8585116245317685,26.666666666666668
5.099847615999423,26.7
5.345056290663542,26.733333333333334
5.466861499463157,26.766666666666666
5.092211000001371,26.8
4.913623586669941,26.833333333333332
5.737339373341372,26.866666666666667
6.282340784002703,26.9
6.615509421334285,26.933333333333334
7.083470429326108,26.966666666666665
8.033386480004772,27.0
8.305431437333521,27.03333333333333
8.761888426666872,27.066666666666666
9.432163433621968,27.099999999999998
10.165055415999513,27.133333333333333
10.346013111999875,27.166666666666668
10.366937855997284,27.2
10.588848514663308,27.233333333333334
10.849804999999215,27.266666666666666
11.34167019999814,27.3
11.801879837331958,27.333333333333332
12.895647275996637,27.366666666666667
14.343191000000285,27.4
15.74968551200691,27.433333333333334
15.869275469330999,27.466666666666665
14.763168368006696,27.5
13.532686717338205,27.53333333333333
12.652015584007831,27.566666666666666
11.784196271995182,27.599999999999998
11.189577636242221,27.633333333333333
10.736926559994735,27.666666666666668
10.402034759999285,27.7
10.121253431999703,27.733333333333334
9.756738247998134,27.766666666666666
9.56295124000004,27.8
9.270891872003594,27.833333333333332
8.81638826666698,27.866666666666667
7.826032295999636,27.9
7.391075828614412,27.933333333333334
7.366055467732813,27.966666666666665
6.535805872004469,28.0
5.996542324271639,28.03333333333333
5.577569655204909,28.066666666666666
4.978921319990516,28.099999999999998
3.782098135991829,28.133333333333333
3.005078807995007,28.166666666666668
2.6906386263967343,28.2
3.0346542787713746,28.233333333333334
4.16674480800668,28.266666666666666
5.475848117606473,28.3
6.793660946936837,28.333333333333332
6.465252491198215,28.366666666666667
5.5461059023980965,28.4
4.839388994133435,28.433333333333334
4.8785991375661695,28.466666666666665
5.642145520004569,28.5
6.835235026672279,28.53333333333333
6.785858944000312,28.566666666666666
7.167517896000375,28.599999999999998
7.847681805872585,28.633333333333333
8.730299518668826,28.666666666666668
9.77210221599848,28.7
10.269085237332796,28.733333333333334
10.365360781711573,28.766666666666666
10.361111295998247,28.8
10.377858162665069,28.833333333333332
10.122275666664216,28.866666666666667
9.961835591999781,28.9
10.321029570666452,28.933333333333334
11.258764852013044,28.966666666666665
12.511905240009765,29.0
14.31996603468513,29.03333333333333
16.165835101351767,29.066666666666666
17.125390399997887,29.099999999999998
16.410729375986772,29.133333333333333
14.893148250659458,29.166666666666668
13.56031531199883,29.2
12.2614663146592,29.233333333333334
11.45931662666192,29.266666666666666
10.79650887999825,29.3
9.99889260533469,29.333333333333332
9.50412521066964,29.366666666666667
9.07590312800031,29.4
8.749577826666865,29.433333333333334
8.009328425596065,29.466666666666665
7.47925599279863,29.5
6.8573756855954615,29.53333333333333
6.430608771993364,29.566666666666666
5.828957157516649,29.599999999999998
5.078543639994069,29.633333333333333
4.455446831995858,29.666666666666668
3.8193725983959346,29.7
3.1972765565324344,29.733333333333334
2.9335517032007896,29.766666666666666
2.9731838424050925,29.8
3.4654439573336835,29.833333333333332
4.007785305604067,29.866666666666667
4.596964479203349,29.9
4.9142760005343735,29.933333333333334
5.259862869333785,29.966666666666665
5.437303004801419,30.0
5.839028461867467,30.03333333333333
6.540123834672497,30.066666666666666
7.507884854407032,30.099999999999998
8.320979899997033,30.133333333333333
8.87381165333009,30.166666666666668
9.429552319996537,30.2
9.982714701333286,30.233333333333334
10.181319983999256,30.266666666666666
10.052036679998263,30.3
10.214025789332869,30.333333333333332
10.164251064896703,30.366666666666667
10.229247008000975,30.4
10.473421591996033,30.433333333333334
11.243034520001398,30.466666666666665
12.084713160019941,30.5
13.308937178673538,30.53333333333333
15.12907143466807,30.566666666666666
16.253178240006626,30.599999999999998
16.449772119997434,30.633333333333333
15.114457428565691,30.666666666666668
13.65230970400361,30.7
12.272874730675703,30.733333333333334
11.455876314667227,30.766666666666666
10.605728359999794,30.8
9.993126202661362,30.833333333333332
9.476491799999248,30.866666666666667
9.157151295998672,30.9
9.027900917334216,30.933333333333334
8.916932958702901,30.966666666666665
8.754887599999975,31.0
8.21508720000003,31.03333333333333
7.386508919204866,31.066666666666666
6.62333118480096,31.099999999999998
6.202656572535312,31.133333333333333
5.91150014826414,31.166666666666668
5.380008665488591,31.2
4.981531146132339,31.233333333333334
